ladder1090.lvl_22,247,0 
ladder1090.lvl_23,229,0 
ladder1090.lvl_24,226,0 
ladder1090.lvl_25,195,0 
ladder1090.lvl_26,241,0 
ladder1090.lvl_27,230,0 
ladder1090.lvl_28,194,0 
ladder1090.lvl_29,248,0 
ladder1090.lvl_3,198,0 
ladder1090.lvl_30,240,0 
ladder1090.lvl_4,201,0 
ladder1090.lvl_5,190,0 
ladder1090.lvl_6,250,1 
ladder1090.lvl_7,217,0 
ladder1090.lvl_8,243,0 
ladder1090.lvl_9,250,2 
ladder1090_sparse.lvl_1,128,0 
ladder1090_sparse.lvl_10,154,0 
ladder1090_sparse.lvl_11,156,0 
ladder1090_sparse.lvl_12,190,0 
ladder1090_sparse.lvl_13,183,0 
ladder1090_sparse.lvl_14,125,0 
ladder1090_sparse.lvl_15,147,0 
ladder1090_sparse.lvl_16,216,0 
ladder1090_sparse.lvl_17,174,0 
ladder1090_sparse.lvl_18,128,0 
ladder1090_sparse.lvl_19,171,0 
ladder1090_sparse.lvl_2,230,0 
ladder1090_sparse.lvl_20,205,0 
ladder1090_sparse.lvl_21,131,0 
ladder1090_sparse.lvl_22,161,0 
ladder1090_sparse.lvl_23,174,0 
ladder1090_sparse.lvl_24,176,0 
ladder1090_sparse.lvl_25,158,0 
ladder1090_sparse.lvl_26,148,0 
ladder1090_sparse.lvl_27,210,0 
ladder1090_sparse.lvl_28,200,0 
ladder1090_sparse.lvl_29,200,0 
ladder1090_sparse.lvl_3,176,0 
ladder1090_sparse.lvl_30,199,0 
ladder1090_sparse.lvl_4,152,0 
ladder1090_sparse.lvl_5,151,0 
ladder1090_sparse.lvl_6,151,0 
ladder1090_sparse.lvl_7,197,0 
ladder1090_sparse.lvl_8,161,0 
ladder1090_sparse.lvl_9,167,0 
ladder5050.lvl_1,205,0 
ladder5050.lvl_10,220,0 
ladder5050.lvl_11,239,0 
ladder5050.lvl_12,217,0 
ladder5050.lvl_13,223,0 
ladder5050.lvl_14,201,0 
ladder5050.lvl_15,250,1 
ladder5050.lvl_16,242,0 
ladder5050.lvl_17,209,0 
ladder5050.lvl_18,196,0 
ladder5050.lvl_19,226,0 
ladder5050.lvl_2,221,0 
ladder5050.lvl_20,227,0 
ladder5050.lvl_21,222,0 
ladder5050.lvl_22,216,0 
ladder5050.lvl_23,216,0 
ladder5050.lvl_24,174,0 
ladder5050.lvl_25,203,0 
ladder5050.lvl_26,238,0 
ladder5050.lvl_27,193,0 
ladder5050.lvl_28,214,0 
ladder5050.lvl_29,207,0 
ladder5050.lvl_3,232,0 
ladder5050.lvl_30,240,0 
ladder5050.lvl_4,222,0 
ladder5050.lvl_5,210,0 
ladder5050.lvl_6,206,0 
ladder5050.lvl_7,250,1 
ladder5050.lvl_8,250,1 
ladder5050.lvl_9,222,0 
ladder5050_sparse.lvl_1,156,0 
ladder5050_sparse.lvl_10,181,0 
ladder5050_sparse.lvl_11,175,0 
ladder5050_sparse.lvl_12,222,0 
ladder5050_sparse.lvl_13,163,0 
ladder5050_sparse.lvl_14,147,0 
ladder5050_sparse.lvl_15,214,0 
ladder5050_sparse.lvl_16,185,0 
ladder5050_sparse.lvl_17,197,0 
ladder5050_sparse.lvl_18,147,0 
ladder5050_sparse.lvl_19,205,0 
ladder5050_sparse.lvl_2,147,0 
ladder5050_sparse.lvl_20,155,0 
ladder5050_sparse.lvl_21,178,0 
ladder5050_sparse.lvl_22,166,0 
ladder5050_sparse.lvl_23,196,0 
ladder5050_sparse.lvl_24,202,0 
ladder5050_sparse.lvl_25,147,0 
ladder5050_sparse.lvl_26,147,0 
ladder5050_sparse.lvl_27,149,0 
ladder5050_sparse.lvl_28,147,0 
ladder5050_sparse.lvl_29,175,0 
ladder5050_sparse.lvl_3,182,0 
ladder5050_sparse.lvl_30,169,0 
ladder5050_sparse.lvl_4,172,0 
ladder5050_sparse.lvl_5,182,0 
ladder5050_sparse.lvl_6,162,0 
ladder5050_sparse.lvl_7,200,0 
ladder5050_sparse.lvl_8,120,0 
ladder5050_sparse.lvl_9,147,0 
ladder9010.lvl_1,242,0 
ladder9010.lvl_10,229,0 
ladder9010.lvl_11,193,0 
ladder9010.lvl_12,250,2 
ladder9010.lvl_13,241,0 
ladder9010.lvl_14,220,0 
ladder9010.lvl_15,248,0 
ladder9010.lvl_16,236,0 
ladder9010.lvl_17,205,0 
ladder9010.lvl_18,250,1 
ladder9010.lvl_19,196,0 
ladder9010.lvl_2,250,0 
ladder9010.lvl_20,219,0 
ladder9010.lvl_21,186,0 
ladder9010.lvl_22,250,1 
ladder9010.lvl_23,250,1 
ladder9010.lvl_24,234,0 
ladder9010.lvl_25,190,0 
ladder9010.lvl_26,228,0 
ladder9010.lvl_27,221,0 
ladder9010.lvl_28,245,0 
ladder9010.lvl_29,237,0 
ladder9010.lvl_3,185,0 
ladder9010.lvl_30,223,0 
ladder9010.lvl_4,250,1 
ladder9010.lvl_5,250,1 
ladder9010.lvl_6,235,0 
ladder9010.lvl_7,206,0 
ladder9010.lvl_8,248,0 
ladder9010.lvl_9,244,0 
ladder9010_sparse.lvl_1,174,0 
ladder9010_sparse.lvl_10,167,0 
ladder9010_sparse.lvl_11,152,0 
ladder9010_sparse.lvl_12,175,0 
ladder9010_sparse.lvl_13,133,0 
ladder9010_sparse.lvl_14,158,0 
ladder9010_sparse.lvl_15,168,0 
ladder9010_sparse.lvl_16,197,0 
ladder9010_sparse.lvl_17,141,0 
ladder9010_sparse.lvl_18,220,0 
ladder9010_sparse.lvl_19,172,0 
ladder9010_sparse.lvl_2,174,0 
ladder9010_sparse.lvl_20,181,0 
ladder9010_sparse.lvl_21,162,0 
ladder9010_sparse.lvl_22,187,0 
ladder9010_sparse.lvl_23,149,0 
ladder9010_sparse.lvl_24,250,1 
ladder9010_sparse.lvl_25,180,0 
ladder9010_sparse.lvl_26,143,0 
ladder9010_sparse.lvl_27,172,0 
